"date"	"term"	"tweet"	"lat"	"long"	"n_followers"	"date2"	"time"
2014-11-25	"ALCOHOLIC"	"TC is an alcoholic"	40.620005	-79.148721	1388	2014-11-25 00:18:59	"00:18"
2014-11-25	"ALCOHOLIC"	"I have this urge to get drunk tonight by myself #alcoholic???"	40.767296	-73.790425	147	2014-11-25 00:40:23	"00:40"
2014-11-25	"ALCOHOLIC"	"@lsimp77  http://t.co/SKRwKCNFwT George's mother was also an alcoholic. He had a pre-disposition to it. Have a look beyond football rivalry!"	53.595106	-2.279911	382	2014-11-25 00:41:10	"00:41"
2014-11-25	"ALCOHOLIC"	"happy 23rd birthday to this gem thanks for supplying alcoholic beverages for me sometimes! love http://t.co/0NuCemN3aH"	40.677245	-73.333927	763	2014-11-25 00:51:45	"00:51"
2014-11-25	"ALCOHOLIC"	"@annie_karlla: Healthiest Alcoholic Drinks - http://t.co/9cSXJFwSRh http://t.co/TPKA6AJUSo #1, 2, &amp; 5 my faves but all of the above wrks 2"	53.606709	-113.492682	357	2014-11-25 00:56:03	"00:56"
2014-11-25	"ALCOHOLIC"	"I might just be an alcoholic @TRAPLORDTAE"	41.452664	-81.588834	1109	2014-11-25 00:57:43	"00:57"
2014-11-25	"ALCOHOLIC"	"@Jordantknight @Britt10_Brown @xxxnoey I'm a raging alcoholic with a massive coke addiction"	30.617456	-96.316367	839	2014-11-25 01:00:10	"01:00"
2014-11-25	"ALCOHOLIC"	"Life goal- become more of an alcoholic than my mother has ever been"	40.655897	-79.624515	114	2014-11-25 01:15:08	"01:15"
2014-11-25	"ALCOHOLIC"	"and i can't even call it every time i drink i drink like an alcoholic"	37.493165	-82.757757	538	2014-11-25 01:25:35	"01:25"
2014-11-25	"ALCOHOLIC"	"@amanda_beam alcoholic"	39.679374	-75.74296	283	2014-11-25 01:42:18	"01:42"
2014-11-25	"ALCOHOLIC"	"Being an alcoholic is fun until you realize you gain 5+ pounds and lose 50+ dollars every month"	39.947293	-75.165654	808	2014-11-25 01:45:54	"01:45"
2014-11-25	"ALCOHOLIC"	"Drink once and you're an alcoholic ."	36.303209	-82.364774	451	2014-11-25 01:46:33	"01:46"
2014-11-25	"ALCOHOLIC"	"\"@Jorge_jungo15: @Deana_Chavira98 Lmfao that's what you get pinche alcoholic\" really ?  I only drinked 4"	32.665504	-97.344479	585	2014-11-25 01:52:24	"01:52"
2014-11-25	"ALCOHOLIC"	"she's an alcoholic and eats hot dogs, she is gonna be a great mother"	37.786847	-122.399885	1265	2014-11-25 01:53:58	"01:53"
2014-11-25	"ALCOHOLIC"	"@David_M_Piazza @kaitttllynn I'll bring you non alcoholic root beer"	41.638651	-88.207815	562	2014-11-25 01:54:39	"01:54"
2014-11-25	"ALCOHOLIC"	"RT@FortuneMagazine: It's that time of year again: 11 alcoholic holiday gifts for drinkers http://t.co/EDDLHIzJzM http://t.co/U3acSUuI7c"	36.381303	-94.273608	225	2014-11-25 02:01:05	"02:01"
2014-11-25	"ALCOHOLIC"	"MJ is the best alcoholic gambler owner just sitting on the end of the bench I can't even be mad"	35.156117	-80.796835	314	2014-11-25 02:01:15	"02:01"
2014-11-25	"ALCOHOLIC"	"\"@Jorge_jungo15: @Deana_Chavira98 lmao yes you fucken alcoholic\" you were the one trying to force me to drink"	32.679452	-97.365741	585	2014-11-25 02:18:50	"02:18"
2014-11-25	"ALCOHOLIC"	"@kenzie_kae12 so r u saying you want an alcoholic man ??"	41.943001	-79.844852	325	2014-11-25 02:22:09	"02:22"
2014-11-25	"ALCOHOLIC"	"being gross alcoholic http://t.co/a3qDXNZ7Lf"	38.725953	-121.277453	585	2014-11-25 02:31:23	"02:31"
2014-11-25	"ALCOHOLIC"	"First Movement... #alcoholic (@ Park Hyatt Chicago in Chicago, IL) http://t.co/YvvzqUCwNY"	41.896795	-87.625331	3884	2014-11-25 02:36:34	"02:36"
2014-11-25	"ALCOHOLIC"	"@AlcoholHumor: People call it \"alcoholic,\" I call it \"having a good time.\" @sierrah_undone"	41.158406	-92.629763	184	2014-11-25 02:46:16	"02:46"
2014-11-25	"ALCOHOLIC"	"\"It burnt my throat\" #alcoholic  @darian_krepps"	26.102874	-80.307017	694	2014-11-25 02:47:18	"02:47"
2014-11-25	"ALCOHOLIC"	"I am in desparate need of an alcoholic beverage to drown my disappointment in the US"	30.432664	-97.678504	205	2014-11-25 02:51:01	"02:51"
2014-11-25	"ALCOHOLIC"	"I am in desperate need of an alcoholic beverage to drown my disappointment in the US"	30.432718	-97.678571	205	2014-11-25 02:51:55	"02:51"
2014-11-25	"ALCOHOLIC"	"@NobleSammynoble @The_SRP would you take an alcoholic to a pub? People have free will and are plenty capable of not giving in to desire."	53.400601	-2.975445	1773	2014-11-25 03:03:22	"03:03"
2014-11-25	"ALCOHOLIC"	"And I can't even call it, every time I drink, I drink like an alcoholic"	32.674521	-97.445646	448	2014-11-25 03:07:12	"03:07"
2014-11-25	"ALCOHOLIC"	"@dlovee_93 lmao no, I'm not your alcoholic ass self lol"	36.181364	-115.116898	127	2014-11-25 03:09:04	"03:09"
2014-11-25	"ALCOHOLIC"	"I hate how my purse smells like vodka\"\"That's what happens when you're an alcoholic"	41.630517	-72.744457	252	2014-11-25 03:14:27	"03:14"
2014-11-25	"ALCOHOLIC"	"@carissakicinski #alcoholic"	42.792377	-78.826003	435	2014-11-25 03:19:21	"03:19"
2014-11-25	"ALCOHOLIC"	"With Gusdepranawa at De' Lande Alcoholic Coffee Bar  https://t.co/1DXyJH03Pr"	-8.70002	115.17757	538	2014-11-25 03:34:24	"03:34"
2014-11-25	"ALCOHOLIC"	"I know Malcolm didn't favorite that alcoholic tweet"	40.657755	-75.280508	1380	2014-11-25 03:35:16	"03:35"
2014-11-25	"ALCOHOLIC"	"I'm not a alcoholic I just like to enjoy my days off lol"	38.456588	-78.849704	214	2014-11-25 03:36:44	"03:36"
2014-11-25	"ALCOHOLIC"	"This bar is where I'll start my life as an alcoholic. @ The Canyon Inn http://t.co/pPmnglG7ec"	40.61895	-111.790255	90	2014-11-25 03:42:03	"03:42"
2014-11-25	"ALCOHOLIC"	"Alcoholic teacher forgot about our test"	33.734875	-118.000969	249	2014-11-25 03:46:02	"03:46"
2014-11-25	"ALCOHOLIC"	"as a server I'm have a totally different weekend than most so on Sundays and Mondays I look like an alcoholic lol"	33.580297	-111.933608	411	2014-11-25 03:47:54	"03:47"
2014-11-25	"ALCOHOLIC"	"Jesus I need to stop drinking so much 10% beer and pretending it's practically non-alcoholic"	42.339724	-71.079927	93	2014-11-25 03:49:55	"03:49"
2014-11-25	"ALCOHOLIC"	"@jakekontos okay well then the next time i see you with an Alcoholic beverage in your hand, I'll replace it with a cig."	42.321531	-84.012987	302	2014-11-25 03:55:53	"03:55"
2014-11-25	"ALCOHOLIC"	"I'm too ugly for asking her if she wanted it bottled or draft  #alcoholic"	27.764214	-98.041848	208	2014-11-25 04:05:59	"04:05"
2014-11-25	"ALCOHOLIC"	"Counselor - Stand up and say tell us something about yourself.Nick - Hi my name is Nick Mckenzie and I'm an alcoholic."	38.193972	-83.445505	1313	2014-11-25 04:33:27	"04:33"
2014-11-25	"ALCOHOLIC"	"Counselor - Stand up and tell us something about yourself.Nick - Hi my name is Nick Mckenzie and I'm an alcoholic."	38.193897	-83.445309	1313	2014-11-25 04:33:52	"04:33"
2014-11-25	"ALCOHOLIC"	"@mikey_painter15 I'm a recovering alcoholic no thanks. Hahahaha"	29.700639	-98.12697	645	2014-11-25 04:40:40	"04:40"
2014-11-25	"ALCOHOLIC"	"I fell asleep like an alcoholic."	52.197213	20.932281	1040	2014-11-25 04:41:38	"04:41"
2014-11-25	"ALCOHOLIC"	"Im legally an alcoholic now"	43.619187	-116.21786	137	2014-11-25 04:42:35	"04:42"
2014-11-25	"ALCOHOLIC"	"\"@SedaliaConfess: \"is Haley a lesbian, pill popper, or an alcoholic? I'm confused\" #SedaliaConfessions\" all 3 thanks"	38.700459	-93.218013	418	2014-11-25 04:47:08	"04:47"
2014-11-25	"ALCOHOLIC"	"\"@WhatTheFFacts: Most reported victims of Spontaneous Human Combustion have been elderly alcoholic females.\" @StevCaswell #NowYouKnow"	45.378306	-75.641297	82	2014-11-25 05:04:03	"05:04"
2014-11-25	"ALCOHOLIC"	"@kuabt Consumption of alcoholic drinks, especially in excessive amount, is discouraged by most religions. But we dont forcibly impose on ppl"	5.337854	100.461515	9	2014-11-25 05:09:59	"05:09"
2014-11-25	"ALCOHOLIC"	"Just walked into our local and the bartender had our drinks already poured waiting on the bar. #alcoholic"	-37.816528	144.969943	456	2014-11-25 05:26:39	"05:26"
2014-11-25	"ALCOHOLIC"	"@xaileeeeen I've been asking for beer when I was a kid damn call me an alcoholic.."	41.76313	-87.717167	281	2014-11-25 05:35:11	"05:35"
2014-11-25	"ALCOHOLIC"	"\"@WhatTheFFacts: Most reported victims of Spontaneous Human Combustion have been elderly alcoholic females.\"  weird"	35.089762	-92.446362	435	2014-11-25 05:36:44	"05:36"
2014-11-25	"ALCOHOLIC"	"My best friend is upset... what do I do? Make loaded alcoholic hot chocolate :) #problemsolver"	40.480228	-79.934535	80	2014-11-25 05:39:03	"05:39"
2014-11-25	"ALCOHOLIC"	"College just turned me into an alcoholic."	39.657041	-104.768956	570	2014-11-25 05:50:54	"05:50"
2014-11-25	"ALCOHOLIC"	"Champagne is like alcoholic soda."	40.909655	-73.896912	151	2014-11-25 06:07:30	"06:07"
2014-11-25	"ALCOHOLIC"	"I'm depressed as fuck and I'm an alcoholic."	34.032096	-81.129208	48	2014-11-25 06:08:24	"06:08"
2014-11-25	"ALCOHOLIC"	"People swear I'm an alcoholic but my guy friends drink way more than me but since I'm a female I get called out. Whatevs, I'll drink 2 that"	33.503458	-112.275185	910	2014-11-25 06:17:58	"06:17"
2014-11-25	"ALCOHOLIC"	"your boyfriends an alcoholic but guccis a reefer cheefer"	42.685227	-82.730933	342	2014-11-25 06:42:53	"06:42"
2014-11-25	"ALCOHOLIC"	"More dramatic roles for this great actress: @BettyBuckley was terrific on HBO's Getting On playing an alcoholic former literature professor"	34.069827	-118.387565	3005	2014-11-25 06:54:20	"06:54"
2014-11-25	"ALCOHOLIC"	"My sisterhad 3 different types of alcoholic drinks &amp; she's snapchatting me weird faces while sitting across from me. http://t.co/hEcidD5Irv"	32.802261	-115.562848	105	2014-11-25 07:18:51	"07:18"
2014-11-25	"ALCOHOLIC"	"He comes to work every morning smelling of alcohol,and tells me he's a functional alcoholic,wats dat even mean?"	7.724967	8.527588	178	2014-11-25 07:22:07	"07:22"
2014-11-25	"ALCOHOLIC"	"Downside though I'm going to look like an alcoholic in morrisons spending that much on booze"	52.579938	1.110591	656	2014-11-25 07:34:13	"07:34"
2014-11-25	"ALCOHOLIC"	"@juniour_M @BreannaFoo  she an alcoholic tooo"	33.902075	-117.479951	246	2014-11-25 07:44:24	"07:44"
2014-11-25	"ALCOHOLIC"	"Happy birthday to my fave alcoholic @hannahgiles_ I love u http://t.co/fczpMIRDsB"	52.188147	-2.237301	721	2014-11-25 08:03:25	"08:03"
2014-11-25	"ALCOHOLIC"	"Toni is an alcoholic  @jayhappy14"	33.704699	-117.905003	270	2014-11-25 08:37:59	"08:37"
2014-11-25	"ALCOHOLIC"	"@PauseWines alcoholic :-)"	19.160463	72.850846	459	2014-11-25 08:54:58	"08:54"
2014-11-25	"ALCOHOLIC"	"\"@omg_its_mandy: @kayolicious ka alcoholic.See you on Friday boo :)\" i just sample...lol"	-17.819784	31.04634	483	2014-11-25 09:05:56	"09:05"
2014-11-25	"ALCOHOLIC"	"Well since even alcoholic beverages are going lemon, how about some still lemon flavoured water, no add preservatives jus lemon juice."	-25.868157	28.256657	109	2014-11-25 09:08:40	"09:08"
2014-11-25	"ALCOHOLIC"	"Check under the can the next time you consume an alcoholic beverage @DamnItsBryan"	-26.274775	27.811601	3165	2014-11-25 09:20:30	"09:20"
2014-11-25	"ALCOHOLIC"	"T17703-Dancer 2 in 1 girl asked why car jerling when removed leg in cletch,i said IN me , Alcoholic Car, get Quarter http://t.co/pnGHGoz65k"	12.975201	80.186791	NA	2014-11-25 09:52:57	"09:52"
2014-11-25	"ALCOHOLIC"	"@dommywarbo @Jack_rab_eye @RichJonesMedia I'll see what I can do.  you best still be a raging alcoholic smelling of shit"	51.059558	-1.326246	523	2014-11-25 10:09:48	"10:09"
2014-11-25	"ALCOHOLIC"	"'Hi can I get yous something to drink before you order' 'No I'm driving' WELL THEN PRICK HAVE AN OJ! Non-alcoholic drinks exist."	-42.442539	171.251351	231	2014-11-25 10:18:38	"10:18"
2014-11-25	"ALCOHOLIC"	"I'm just gone drink non-alcoholic beer at Okapi"	-26.274775	27.811601	3164	2014-11-25 10:39:13	"10:39"
2014-11-25	"ALCOHOLIC"	"Bought them yesterday \"@sirkhens: Got your tickets? Stunt: I'm just gone drink non-alcoholic beer at Okapi\""	-26.274775	27.811601	3164	2014-11-25 10:40:25	"10:40"
2014-11-25	"ALCOHOLIC"	"Don't wanna be a meme \"@uGugu_oWhite: Lame \"Stunt: I'm just gone drink non-alcoholic beer at Okapi\"\""	-26.274775	27.811601	3164	2014-11-25 10:43:37	"10:43"
2014-11-25	"ALCOHOLIC"	"For real! \"@MrLebitsa: #LiesToldOnTwitter \"Stunt: I'm just gone drink non-alcoholic beer at Okapi\"\""	-26.274775	27.811601	3164	2014-11-25 11:03:19	"11:03"
2014-11-25	"ALCOHOLIC"	"I'm pretty sure you're an alcoholic just from seeing your snapchat stories."	35.61138	-87.851294	3030	2014-11-25 11:40:51	"11:40"
2014-11-25	"ALCOHOLIC"	"My doctor thinks I'm a serious alcoholic.But I think I'm more of a funny alcoholic."	26.274878	-98.12509	1775	2014-11-25 11:45:27	"11:45"
2014-11-25	"ALCOHOLIC"	"Mum finds a bottle of vodka in my room...there for I must be an alcoholic #mumslogic"	52.883044	0.920235	143	2014-11-25 11:57:21	"11:57"
2014-11-25	"ALCOHOLIC"	"Wow the guy who started alcoholics anonymous, said that LSD could possibly cure alcoholism"	42.334139	-83.057861	927	2014-11-25 12:19:56	"12:19"
2014-11-25	"ALCOHOLIC"	"@MellieLFC @marciacarly I'm surprised I am not a alcoholic watching them http://t.co/1Odo1sXE2O"	53.449297	-2.349346	1004	2014-11-25 13:08:36	"13:08"
2014-11-25	"ALCOHOLIC"	"@AVIVA_Volunteer Babes!! Not a #drinker cooks! Dad was a #violent #alcoholic! Hugggs!!  @HopperToursSA @DCTours_za"	-33.904701	18.420078	13561	2014-11-25 13:10:14	"13:10"
2014-11-25	"ALCOHOLIC"	"@CannabisCarter: I broke my families alcoholic genes by becoming a stoner."	40.426848	-74.382025	362	2014-11-25 13:33:48	"13:33"
2014-11-25	"ALCOHOLIC"	"Same.. \"@CannabisCarter: I broke my families alcoholic genes by becoming a stoner.\""	33.563758	-84.609231	836	2014-11-25 13:34:39	"13:34"
2014-11-25	"ALCOHOLIC"	"@CannabisCarter: I broke my families alcoholic genes by becoming a stoner."	41.048885	-80.664104	302	2014-11-25 13:43:22	"13:43"
2014-11-25	"ALCOHOLIC"	"Stress turned me into a weed head and parties an alcoholic"	26.098773	-80.13655	534	2014-11-25 13:47:55	"13:47"
2014-11-25	"ALCOHOLIC"	"@CannabisCarter: I broke my families alcoholic genes by becoming a stoner."	41.901366	-72.689075	281	2014-11-25 13:52:44	"13:52"
2014-11-25	"ALCOHOLIC"	"@CannabisCarter: I broke my families alcoholic genes by becoming a stoner."	30.195359	-97.734108	341	2014-11-25 14:02:28	"14:02"
2014-11-25	"ALCOHOLIC"	"Stay #thirsty my friends. #ForTheLoveOfBeer #ColdOne #Lager #SamAdams #WinterLager #Alcoholic #NJ http://t.co/23H64yWbQZ"	40.891116	-74.271134	32	2014-11-25 14:21:55	"14:21"
2014-11-25	"ALCOHOLIC"	"@dannyboyharvey I'm a reformed woman/alcoholic"	-31.939284	115.861853	988	2014-11-25 14:38:17	"14:38"
2014-11-25	"ALCOHOLIC"	"@Yung_Alcoholic  your name is young alcoholic you fucking faggot"	40.058984	-74.354778	693	2014-11-25 14:39:51	"14:39"
2014-11-25	"ALCOHOLIC"	"Gurih\"@FannyRumaisyah: Alcoholic with @ThalibbbNabila @hennyserenada*beer*\""	-6.245826	106.8272	305	2014-11-25 14:48:18	"14:48"
2014-11-25	"ALCOHOLIC"	"an alcoholic you can tell because my hands shake"	32.684916	-97.06687	248	2014-11-25 14:54:26	"14:54"
2014-11-25	"ALCOHOLIC"	"@Yung_Alcoholic @sulfaabutayeh  DUDE your so cool honestly man .. Wish I could be like young alcoholic"	40.058987	-74.354769	693	2014-11-25 14:57:56	"14:57"
2014-11-25	"ALCOHOLIC"	"what an alcoholic http://t.co/7mcu5NUCMs"	40.283844	-74.284494	232	2014-11-25 15:02:09	"15:02"
2014-11-25	"ALCOHOLIC"	"I broke my family's alcoholic genes by becoming a stoner."	18.377273	-66.163647	161	2014-11-25 15:03:36	"15:03"
2014-11-25	"ALCOHOLIC"	"And an alcoholic"	41.320519	-73.118046	682	2014-11-25 15:04:11	"15:04"
2014-11-25	"ALCOHOLIC"	"@SkiingBarroth being an alcoholic implies that it's a problem, and it's not (yet)."	44.89693	-93.292788	53	2014-11-25 15:47:34	"15:47"
2014-11-25	"ALCOHOLIC"	"went to buy my first legal alcoholic beverage and didnt even get id'd, srs"	51.150617	-2.16909	89	2014-11-25 15:48:50	"15:48"
2014-11-25	"ALCOHOLIC"	"No wonder my mom became an alcoholic, I would too"	40.293879	-111.697059	535	2014-11-25 15:52:09	"15:52"
2014-11-25	"ALCOHOLIC"	"I'm trying not to be an alcoholic"	33.695244	-84.497195	219	2014-11-25 15:55:55	"15:55"
2014-11-25	"ALCOHOLIC"	"Whenever anyone orders decaf coffee or non alcoholic beer at work my reflexes give them a smack and I tell them to smarten up."	43.668085	-79.716713	244	2014-11-25 16:18:42	"16:18"
2014-11-25	"ALCOHOLIC"	"@cmo_55 I grew up in a household with an alcoholic parent, maybe that changes my perspective. It is something that maturity and age brings."	42.586006	-70.882917	66	2014-11-25 16:41:44	"16:41"
2014-11-25	"ALCOHOLIC"	"Need an alcoholic beverage"	53.397246	-2.936043	443	2014-11-25 16:42:22	"16:42"
2014-11-25	"ALCOHOLIC"	"I'm going to start anwsering my phone like: \"hi my name is Dan, and I'm an alcoholic\""	40.589631	-75.474108	219	2014-11-25 16:47:11	"16:47"
2014-11-25	"ALCOHOLIC"	"This made me LOL earlier... I guess  don't drink and swim. Maybe sharks enjoy alcoholic blood ^_^ Only http://t.co/yMemktU6AV"	-34.055276	24.923812	7197	2014-11-25 16:47:58	"16:47"
2014-11-25	"ALCOHOLIC"	"Eww everything reeks of alcohol and my lab partners probably think I'm an alcoholic"	35.301341	-120.661014	129	2014-11-25 16:48:41	"16:48"
2014-11-25	"ALCOHOLIC"	"Um my mommom said she's disappointed in me because when I go out to dinner with William I want one alcoholic beverage."	38.880936	-75.833149	370	2014-11-25 17:12:33	"17:12"
2014-11-25	"ALCOHOLIC"	"People who get alcoholic drinks at 10 am at airports, like why? It's 10 am!!"	33.434004	-112.013839	71	2014-11-25 17:33:02	"17:33"
2014-11-25	"ALCOHOLIC"	"Rathbone: \"Luke\" was an alcoholic. Was days away from recovery bed. LI closed down. He fell off the wagon."	42.35621	-71.062973	440	2014-11-25 17:44:18	"17:44"
2014-11-25	"ALCOHOLIC"	"Why does the smelly alcoholic old men always sit next to me?! I can only think it's because I've clearly still got it, obvs."	52.472754	-1.920011	2232	2014-11-25 17:57:55	"17:57"
2014-11-25	"ALCOHOLIC"	"@kFitch123 says the alcoholic"	48.259541	-122.2875	288	2014-11-25 18:07:53	"18:07"
2014-11-25	"ALCOHOLIC"	"@VictoriaNycole OMG shut up I hate u! Find someone else to buy you alcoholic beverages next year"	30.288598	-97.750477	316	2014-11-25 18:09:55	"18:09"
2014-11-25	"ALCOHOLIC"	"Jess just took a shot of vodka at 1:20pm #alcoholic"	40.81922	-73.591253	707	2014-11-25 18:21:28	"18:21"
2014-11-25	"ALCOHOLIC"	"Am I an alcoholic for watching this over and over again? http://t.co/BBM1429EPi"	33.42245	-111.929867	894	2014-11-25 18:22:00	"18:22"
2014-11-25	"ALCOHOLIC"	"Touring the world, one Non Alcoholic Beer at a time. Party on Wayne! @ De zotte http://t.co/m2BUKpISvO"	52.366156	4.880778	133	2014-11-25 18:26:21	"18:26"
2014-11-25	"ALCOHOLIC"	"What's the difference between a drunk and an alcoholic? Drunks don't have to go to the meetings.#simple"	-26.27344	27.96785	1572	2014-11-25 18:33:07	"18:33"
2014-11-25	"ALCOHOLIC"	"I wouldn't be able to date a girl who drinks every night. That's kinda gross and like, alcoholic much?"	45.503081	-122.516351	445	2014-11-25 18:37:43	"18:37"
2014-11-25	"ALCOHOLIC"	"Bae an alcoholic"	31.439984	-100.460842	886	2014-11-25 18:49:14	"18:49"
2014-11-25	"ALCOHOLIC"	"I do this once in a while; this is a lifestyle for you Youngblood. RT @iloveMere: @The_Hoagster you have no room to call me an alcoholic."	39.480579	-106.067203	665	2014-11-25 18:49:22	"18:49"
2014-11-25	"ALCOHOLIC"	"Meredith Humbrecht is an alcoholic."	39.48063	-106.06716	665	2014-11-25 18:49:31	"18:49"
2014-11-25	"ALCOHOLIC"	"Throat dry!!!-____-\" send for a water on the boat. &amp;&amp; all it have is alcoholic beverages. Like really?"	18.441822	-64.461837	475	2014-11-25 18:54:02	"18:54"
2014-11-25	"ALCOHOLIC"	"@connorcoup14: @AHurdRidnCrew your a alcoholic you're** an** insult me correctly, Connor."	40.00662	-83.009868	500	2014-11-25 19:15:43	"19:15"
